event_start, event_dt, event_stats[0], event_stats[1], event_stats[2]
1476599,38,2562,63041,873772
1476710,82,6623,105091,2006087
1476826,13,127,1097,4733
1476841,43,2689,61333,1015194
1476955,85,6514,106032,1876930
1477053,30,814,8775,40519
1477091,40,2868,70183,1042006
1477204,81,6086,101352,1974087
1477298,16,267,2574,9762
1477336,42,2824,63107,947073
1477448,82,6374,103501,2174318
1477552,8,8,56,203
1477564,13,285,2789,11552
1477580,44,2648,66277,1065978
1477698,81,6274,107776,2221262
1477810,10,222,2355,8107
1477826,45,3295,69503,1076455
1477942,84,7247,114024,1806188
1478038,15,175,1506,5770
1478059,11,310,3448,15965
1478079,38,2873,72510,1086538
1478191,73,6523,113377,2048412
1478306,6,47,382,1351
1478319,46,3035,64713,967749
1479695,7,2,16,74
1484782,7,305,3155,11037
1484819,7,55,496,1886
1485008,9,19,157,550
1485020,6,9,77,275
1485140,7,1,10,61
1485208,7,216,1942,7294
1485247,6,31,282,1104
1485436,15,41,355,1418
1485634,9,127,1201,4406
1485658,4,1,9,34
1485673,7,4,34,143
1485866,8,368,3729,14350
1485885,9,2,15,57
1485968,10,248,2594,8452
1486130,12,322,2945,14233
1486216,6,162,1704,6056
1486359,8,291,3205,11312
1486374,4,1,8,26
1486382,7,2,19,61
1486461,12,282,3088,9930
1486623,13,285,2551,11097
1486707,8,64,647,2294
1486852,9,542,5473,22309
1486871,10,12,96,332
1486955,9,162,1553,5410
1487118,12,130,1149,4442
1487202,8,423,4525,15850
1487345,9,981,11355,49252
1487366,5,4,32,118
1487450,6,3,25,83
1487610,14,159,1366,5765
1487694,9,843,8244,32296
1487839,9,173,1791,6191
1487862,3,3,28,96
1487943,10,223,2192,7481
1488104,13,124,1140,4733
1488187,10,90,1013,3619
1488332,9,1060,12815,52223
1488355,7,34,276,1079
1488436,8,173,1590,5884
1488596,13,208,1900,8535
1488681,8,117,1218,4288
1488826,8,815,8865,34427
1488845,8,10,74,265
1488931,7,6,45,169
1489091,17,206,1895,7705
1489172,12,733,7306,26300
1489320,7,385,3838,14478
1489333,16,33,271,1048
1489422,9,73,690,2387
1489583,13,125,1082,4872
1489669,7,23,229,770
1489811,9,620,6312,26578
1489833,9,11,79,314
1489917,7,63,519,1893
1490063,2,1,6,24
1490076,13,150,1283,5699
1490160,14,2342,33453,152183
1490305,10,158,1517,6026
1490325,10,28,226,841
1490375,3,1,8,26
1490410,10,324,3884,12882
1490569,16,549,5087,25647
1490655,12,1626,19805,82136
1490765,28,1107,11560,61232
1490805,33,328,3210,15864
1490973,16,154,1345,5894
1490999,13,60,513,2129
1491017,12,20,168,746
1491041,17,136,1459,7310
1491190,35,1903,17289,85338
1491232,30,212,2032,9403
1491400,16,108,922,3816
1491425,14,51,445,1827
1491444,12,80,744,3340
1491466,16,171,1806,8272
1491628,20,931,8161,38113
1491651,24,473,4333,18757
1491687,4,34,343,1268
1491702,5,447,3652,13538
1491747,24,2248,39448,273983
1491872,18,1696,15850,89554
1491903,19,6,46,194
1491931,8,586,6973,35347
1491949,7,752,6919,30624
1491990,27,2309,33225,244619
1492127,30,1726,15445,81333
1492161,5,1,8,27
1492197,3,29,207,745
1492240,23,2252,38898,272462
1492366,20,320,2667,11818
1492396,22,315,2719,12625
1492425,7,175,1772,6947
1492442,7,845,10036,44207
1492486,24,1953,24235,144315
1492609,5,1,7,26
1492620,41,2210,26656,196516
1492673,4,27,259,843
1492688,8,520,4232,17594
1492734,22,2261,33371,246465
1492858,21,2051,21047,123826
1492891,18,144,1229,5166
1492918,7,410,4312,17352
1492935,7,592,5692,20472
1492979,24,2314,35556,268007
1493106,5,1,10,36
1493113,30,2246,22984,131549
1493150,3,1,7,31
1493169,1,2,16,53
1493181,7,13,122,444
1493226,24,2243,33404,219220
1493350,22,482,4147,19324
1493381,21,290,2431,10022
1493412,5,44,371,1440
1493428,7,633,6354,24810
1493470,27,1813,21507,131835
1493606,16,951,8357,41826
1493625,10,47,386,1571
1493640,7,18,140,645
1493660,3,17,149,531
1493675,6,370,2902,11265
1493718,5,1,10,28
1493726,18,2192,33347,207528
1493846,19,392,3476,17349
1493877,19,143,1257,4982
1493905,7,140,1422,5401
1493922,8,1090,14426,98813
1493968,22,2362,33874,247932
1494101,29,436,3650,15337
1494170,5,819,8127,34823
1494215,22,2042,28090,177792
1494339,20,981,9109,43511
1494372,16,104,869,3517
1494398,6,216,2268,9204
1494415,8,679,5780,25698
1494456,28,2242,37315,275984
1494595,38,910,7768,32754
1494646,4,85,834,3078
1494663,5,145,1057,4050
1494709,20,2244,34509,234514
1494831,20,253,2244,9578
1494862,22,187,1604,6410
1494891,8,206,2147,8742
1494910,6,298,2246,9078
1494952,24,2294,45195,329540
1495086,41,1290,11078,47782
1495142,1,1,7,26
1495156,5,47,359,1335
1495202,21,2067,27747,179444
1495326,20,1214,10580,54092
1495359,19,116,932,3880
1495385,6,61,571,1960
1495402,7,1051,12589,62515
1495447,23,2334,32967,235093
1495569,5,1,7,26
1495579,43,2021,23105,152984
1495634,2,8,66,251
1495650,5,75,561,2083
1495697,20,2230,32121,221184
1495818,21,1508,14401,69712
1495852,20,144,1205,5057
1495877,7,90,855,3380
1495895,7,81,649,2278
1495938,26,2280,29783,204021
1496076,30,1158,11046,48324
1496127,3,8,70,256
1496145,3,35,247,899
1496186,24,2279,40215,286289
1496312,21,983,9222,38974
1496346,18,41,335,1347
1496371,7,24,209,745
1496386,10,740,8417,33906
1496434,23,2034,28853,172434
1496643,124,6723,98113,1147322
1496854,125,5942,85303,1282008
1497068,124,6477,84967,961420
1497283,57,5712,85605,1271112
1497342,64,976,13150,123741
1497502,79,6415,104575,1901279
1497600,2,1,10,31
1497622,7,20,174,647
1497640,37,2510,68160,956691
1497750,82,5689,98747,2065749
1497843,8,6,48,165
1497866,7,296,3635,13961
1497882,42,2683,61724,1005285
1497997,77,6835,119845,2073011
1498095,11,37,335,1258
1498113,8,7,57,234
1498133,37,2501,65536,1037333
1498244,83,5326,98996,2246773
1498335,14,20,169,657
1498359,8,170,1565,6285
1498374,43,2766,58763,938429
1498490,79,6947,106381,1542630
1498592,9,663,6709,25850
1498603,13,270,2691,10610
1498624,40,2796,68165,1052124
1498738,83,5801,105424,2243344
1498831,13,36,299,1102
1498856,7,9,65,237
1498868,44,2620,54727,879793
1498983,82,5901,96258,1838121
1499083,11,1070,9899,51681
1499099,10,21,191,769
1499118,39,2524,68042,1083273
1499231,80,5783,106243,2093772
1499324,18,67,617,2399
1499345,7,13,118,427
1499362,42,2766,64883,1111567
1499476,83,7355,129413,1949502
1499577,10,59,499,1847
1499590,13,516,5842,29443
1499612,38,2706,71137,1052876
1499724,80,5524,107703,1935671
1499818,17,306,2702,11791
1499840,6,14,120,428
1499855,42,3115,65612,1009010
1499968,84,5727,98900,1796350
1500070,10,428,4511,14943
1500082,14,527,6542,35015
1500106,38,2465,69233,1141339
1500218,80,6097,102875,1805197
1500333,7,44,367,1399
1500347,44,2594,59362,1050063
1500462,81,6782,117512,2421295
1500561,10,55,526,1998
1500576,12,406,4516,20981
1500598,39,2496,69893,1046691
1500711,83,5141,94226,1892203
1500805,13,409,3675,18185
1500825,9,517,6526,29828
1500841,44,2740,61761,1022200
1500956,82,6492,103638,1810821
1501052,16,860,8370,38502
1501070,13,236,2453,13727
1501090,41,2434,61128,952174
1501204,82,4789,89077,1940106
1501298,30,696,6965,29804
1501335,43,2557,59708,1046855
1501449,84,6924,114892,1894223
1501536,4,4,30,109
1501551,22,422,4214,18100
1501584,40,2479,66262,1066968
1501698,82,6090,115950,2276316
1501796,8,896,10354,60897
1501813,9,156,1558,5996
1501827,44,2716,61287,975469
1501942,87,5915,99288,1599561
1502041,13,262,2751,10826
1502058,10,95,828,3084
1502078,39,2389,67023,1025100
1502191,81,5657,103245,2269719
1502284,4,1,9,27
1502292,6,5,37,138
1502306,8,76,685,2747
1502321,43,2744,62315,1036715
1508780,7,59,536,2011
1508817,7,13,101,371
1509007,17,130,1136,4728
1509207,6,223,2351,8038
1509220,6,29,232,869
1509233,4,2,20,58
1509247,4,3,23,100
1509434,17,45,381,1460
1509634,6,64,529,2056
1509658,5,47,408,1565
1509865,7,483,5144,19596
1509888,7,6,41,178
1509968,7,9,92,311
1510129,15,613,5446,26090
1510212,10,349,3760,14618
1510357,10,644,7267,32060
1510377,11,6,48,162
1510461,10,221,2119,7593
1510621,15,172,1487,6556
1510705,10,220,2255,8591
1510851,9,516,5227,19939
1510868,13,6,48,186
1510955,6,1,10,36
1511116,15,250,2231,9889
1511199,10,145,1429,5346
1511344,8,544,5609,23028
1511364,10,31,254,948
1511447,8,52,446,1663
1511606,15,311,2792,13009
1511692,14,251,2719,10372
1511838,7,203,2084,7291
1511858,9,36,312,1204
1511942,8,30,299,998
1512100,15,254,2297,10430
1512183,12,165,1621,6008
1512330,8,490,5178,19724
1512350,4,3,27,85
1512434,10,497,4935,18009
1512596,12,642,6122,24383
1512680,7,67,665,2403
1512824,8,294,3119,11980
1512843,11,24,205,711
1512928,11,472,5126,18480
1513089,13,197,1821,7782
1513172,8,30,284,957
1513317,9,447,4549,17310
1513334,13,335,2952,11584
1513422,8,173,1638,5811
1513582,12,83,693,2670
1513665,11,1111,11491,41718
1513811,6,178,1697,6078
1513830,10,24,200,854
1513914,8,10,101,314
1514032,3,1,8,27
1514062,1,1,7,27
1514065,5,1,8,26
1514075,14,232,2021,9520
1514158,10,585,6618,23670
1514304,9,176,1700,6661
1514326,7,3,25,91
1514406,10,178,1806,6170
1514553,4,20,156,563
1514568,12,723,6752,29939
1514653,7,51,584,1922
1514765,34,1283,11824,57147
1514804,34,335,3409,21354
1514973,15,407,3670,13790
1515001,12,210,1927,7709
1515017,11,87,792,3543
1515042,15,79,768,4303
1515190,35,721,6102,23597
1515232,32,465,4469,21530
1515399,16,121,1091,4737
1515427,12,46,405,1615
1515444,11,87,805,3494
1515468,17,240,2403,12252
1515634,16,827,7643,38206
1515652,16,181,1575,6780
1515688,2,1,7,26
1515701,8,410,3618,14106
1515748,22,1807,22846,127206
1515871,21,1167,11470,56814
1515908,15,348,3219,13487
1515932,7,62,577,2460
1515949,8,952,9811,58792
1515994,23,2287,36003,274547
1516126,42,1326,11632,53383
1516180,3,5,43,141
1516241,22,2226,41050,293513
1516363,21,656,5847,25085
1516399,17,26,206,798
1516425,6,171,1766,6820
1516440,10,927,12907,67782
1516486,24,2241,29201,193184
1516620,14,571,4611,20930
1516638,17,413,3432,13918
1516674,3,4,31,117
1516688,10,847,8075,37580
1516733,23,2189,35328,281587
1516858,20,974,8759,45701
1516890,19,227,2004,7961
1516918,6,46,422,1669
1516935,8,1003,14556,71044
1516980,23,1598,16754,88402
1517110,19,1872,27946,200136
1517131,23,263,2222,9779
1517229,20,2178,33638,228163
1517351,22,522,4677,19923
1517388,14,71,576,2248
1517411,7,95,854,3312
1517428,8,812,8011,31536
1517466,30,2279,34252,161934
1517605,15,1412,14419,75046
1517625,21,147,1269,5329
1517674,8,936,9701,48889
1517722,21,2199,39624,266980
1517845,20,421,3658,16513
1517878,19,309,2780,11743
1517904,8,233,2372,9821
1517920,9,1008,13323,72864
1517965,26,2268,37837,286835
1518099,41,926,8752,41453
1518154,3,8,80,257
1518168,7,844,8434,39953
1518214,23,2155,35621,224082
1518339,20,1687,16252,89120
1518369,22,282,2329,9817
1518397,8,194,2276,8870
1518414,9,947,9443,55828
1518461,23,2298,33753,264461
1518593,35,1164,11464,58699
1518648,3,1,6,24
1518662,6,562,4546,18143
1518708,21,2219,37403,267692
1518832,19,663,6455,25837
1518863,20,32,257,947
1518892,6,30,249,931
1518908,8,978,10408,54172
1518951,25,2017,27248,193223
1519079,22,98,864,3439
1519104,13,145,1284,5108
1519119,11,83,740,2863
1519139,4,2,22,64
1519157,4,36,294,984
1519201,22,2209,45222,297779
1519325,20,928,8994,38184
1519358,21,344,2875,12905
1519385,6,105,958,3582
1519403,6,492,3964,16392
1519445,26,2223,30060,230660
1519580,17,598,5173,23686
1519599,15,78,656,2522
1519692,25,2206,36722,247637
1519819,20,1420,12505,62943
1519852,16,30,250,947
1519879,5,40,340,1261
1519895,8,981,11082,67925
1519940,23,2237,35417,244884
1520072,14,842,9972,47715
1520091,12,92,784,3272
1520107,3,1,7,25
1520144,4,101,850,2883
1520187,24,2208,48837,377870
1520311,20,367,3321,13100
1520347,15,40,332,1305
1520372,5,158,1496,6225
1520389,7,892,11786,65052
1520434,22,1774,21887,138898
1520642,125,6309,79517,923264
1520853,60,4867,70858,960223
1520916,60,978,12672,123211
1521069,122,5735,78721,984057
1521282,125,6004,86613,1316173
1521502,83,5920,104507,1601236
1521599,7,3,26,91
1521623,8,12,107,413
1521639,38,2343,63985,943164
1521751,80,5593,101613,2027242
1521844,13,18,147,622
1521865,9,35,322,1345
1521883,41,2686,58728,903711
1521996,81,6084,99642,1695755
1522097,8,300,2836,11117
1522112,10,407,3998,19805
1522130,40,2288,63797,990081
1522244,79,5772,99594,2113941
1522338,14,174,1503,5909
1522359,8,223,2131,8025
1522375,43,2689,54666,826222
1522489,84,6426,110192,1904603
1522585,15,135,1173,4468
1522604,11,354,3741,16964
1522624,40,2556,67482,1050892
1522738,79,5453,97198,2156844
1522836,13,226,1844,8708
1522853,8,236,2174,9136
1522868,43,2898,64019,1009387
1522982,80,6045,111165,2239820
1523086,23,532,5309,26367
1523117,41,2617,71701,1149860
1523231,83,5105,87993,1926553
1523327,11,45,363,1274
1523362,42,2594,57871,850513
1523476,81,6861,119295,1921597
1523578,10,21,176,723
1523591,8,49,437,1521
1523611,39,2317,65728,1038118
1523724,80,4993,91986,2187266
1523818,31,612,5740,26107
1523855,43,2856,62126,1030105
1523969,83,6339,101776,1589215
1524074,5,77,568,2260
1524084,11,161,1694,7765
1524106,37,2487,65229,1008012
1524218,81,5178,90598,1572147
1524310,19,365,3118,13611
1524347,44,2668,65510,1092885
1524463,66,4258,69372,1166904
1524598,39,2661,73323,1165568
1524712,81,5284,97469,2014998
1524804,17,223,1802,7881
1524823,12,139,1286,5099
1524839,46,2728,64427,1031679
1524956,84,7453,115180,1620263
1525053,11,40,356,1397
1525072,11,545,6423,34891
1525090,40,2579,66578,1008188
1525205,77,4943,91994,2210983
1525298,30,434,5539,27787
1525336,42,2349,50133,738079
1525449,80,6965,106612,1711094
1525545,30,589,5904,23625
1525583,40,2391,56048,907084
1525699,79,5449,93225,2015573
1525796,8,10,90,312
1525813,8,156,1568,5730
1525827,44,2608,56666,946523
1525943,80,6300,108621,1990745
1526039,12,129,1153,4671
1526058,11,316,3101,15168
1526078,40,2577,73709,1183409
1526191,78,6077,104273,2069751
1526284,14,69,604,2210
1526319,45,2536,56688,904697
1526521,311,19649,275431,4199687
1526886,310,21946,321395,5035661
1527249,311,21275,277561,3902550
1527613,310,21141,332680,5269589
1527962,26,922,40865,646685
1527998,184,13174,220540,3798163
1528210,26,862,38152,650696
1528245,185,12431,212317,3454951
1528455,27,920,39428,638102
1528491,185,12618,216809,3649007
1528702,27,986,40332,711118
1528739,184,12801,225867,3842890
1528949,26,1048,39798,644237
1528985,184,12728,217852,3756935
1529196,27,1021,39005,693339
1529232,185,13112,230471,3887378
1529442,26,1271,45991,700569
1529478,185,12842,213097,3656840
1529689,27,1594,47427,737080
1529725,185,12849,233790,3956840
1529935,27,1249,42157,684574
1529971,185,12113,205978,3531277
1530182,27,910,40060,698210
1530219,185,12674,223247,3789590
1530429,26,914,39311,627098
1530464,186,12538,219577,3651246
1530676,26,934,38678,685211
1530712,185,13227,227161,3966329
1530922,26,1163,42950,657602
1530958,185,12625,211506,3663915
1531169,27,908,41876,694890
1531205,186,12805,231509,3894693
1531415,27,910,37818,626180
1531451,185,12902,219875,3578846
1531663,26,1206,41817,682762
1531698,186,12290,217346,3698226
1531909,26,925,40046,633557
1531945,185,12503,217807,3750394
1532156,26,944,39928,665617
1532192,185,12838,225227,3885649
1532402,26,909,39965,636036
1532438,185,12242,213969,3686847
1532649,27,908,38676,687408
1532685,186,12576,225463,3846317
1532918,4,1,11,37
1533009,18,96,855,3600
1533208,7,400,4183,15232
1533247,5,3,23,82
1533435,18,69,634,2496
1533634,7,62,604,2009
1533652,1,1,7,26
1533672,8,11,93,350
1533865,9,551,6228,25341
1533888,7,28,231,985
1533969,8,870,9417,34159
1534131,11,157,1325,6117
1534215,9,1300,15293,59909
1534361,3,1,7,27
1534383,3,1,6,24
1534463,8,22,196,694
1534621,18,574,5561,26288
1534707,9,62,660,2385
1534853,9,598,6318,26230
1534871,10,9,72,257
1534955,9,448,4485,16788
1535100,3,2,16,54
1535116,13,355,3091,13647
1535200,9,121,1299,4879
1535267,7,2,19,91
1535346,6,460,4751,17856
1535449,10,205,1968,7222
1535596,3,2,18,56
1535608,14,272,2414,10883
1535695,7,35,347,1182
1535838,9,676,7593,33140
1535861,8,8,69,244
1535943,9,117,1327,4221
1536103,13,183,1568,7630
1536188,9,1036,11174,44306
1536332,9,656,7138,28073
1536353,8,11,93,331
1536436,8,71,758,2538
1536598,13,74,635,2634
1536682,6,51,500,1740
1536827,5,595,5829,22353
1536848,3,1,7,31
1536929,10,488,5609,19001
1537090,14,549,5265,27154
1537175,6,82,885,2853
1537319,9,488,5348,21067
1537342,10,6,45,176
1537422,10,296,2631,9244
1537583,12,415,3661,16991
1537598,6,8,67,243
1537668,8,58,562,1972
1537813,9,586,6161,24210
1537916,8,13,112,403
1538061,4,5,44,141
1538077,14,96,807,3429
1538162,14,922,9544,38011
1538306,9,698,7605,31244
1538410,9,47,457,1634
1538570,11,228,2014,9513
1538655,8,37,327,1255
1538757,3,1,7,25
1538765,32,547,4565,19812
1538805,31,323,3139,18329
1538974,14,1294,11377,52814
1538998,15,182,1551,6234
1539018,11,43,397,1633
1539043,14,117,1230,6090
1539190,35,413,3619,15106
1539241,20,251,2443,11746
1539400,14,615,5861,26189
1539425,10,20,167,595
1539445,11,70,583,2535
1539468,14,136,1461,6673
1539631,43,1309,12781,63006
1539751,19,2135,35366,243085
1539872,20,1202,11604,58788
1539905,17,71,578,2285
1539932,6,11,100,373
1539948,8,354,3898,11883
1539991,27,2255,35973,288554
1540241,22,2089,28770,183022
1540365,20,762,6940,36448
1540398,20,320,2719,11929
1540423,9,171,1681,7337
1540442,6,871,11174,45642
1540486,25,2170,29550,233507
1540620,14,215,1718,6959
1540636,14,96,803,3184
1540675,2,6,51,182
1540689,7,699,7027,24504
1540733,24,2173,37964,267278
1540859,6,3,28,118
1540867,8,16,117,451
1540892,18,76,616,2593
1540919,6,52,484,1863
1540935,7,812,7760,39965
1540978,26,2089,24835,142971
1541114,40,756,6775,27318
1541183,6,641,5731,28911
1541228,22,2096,27329,195221
1541352,19,636,5491,22238
1541388,16,110,954,3968
1541411,6,115,1231,4619
1541428,7,1002,11650,59699
1541472,25,610,6020,32798
1541606,40,287,2530,10270
1541659,5,17,159,573
1541721,22,2103,32269,202604
1541845,20,630,5701,26226
1541880,17,261,2226,9723
1541904,6,66,673,2437
1541921,8,893,10119,46292
1541966,24,1152,12627,63614
1542088,53,1697,17348,100742
1542169,4,3,26,100
1542214,22,2141,35922,254403
1542339,18,300,2650,10724
1542399,4,3,24,88
1542414,9,985,13033,93141
1542458,26,1787,21908,131444
1542594,29,1099,9552,41585
1542707,23,2006,27721,153169
1542832,19,365,3228,15389
1542868,14,14,112,456
1542892,6,145,1556,6401
1542910,6,23,184,636
1542957,19,1275,13837,64489
1543089,28,746,6925,30508
1543207,15,1869,20883,106860
1543325,20,596,5462,23264
1543357,18,88,721,2956
1543384,8,183,1706,6934
1543404,4,378,3280,12103
1543446,24,2281,38676,298715
1543580,42,280,2312,9183
1543632,5,2,22,95
1543703,12,253,2484,9773
1543818,18,359,3053,13217
1543851,18,48,418,1974
1543880,3,5,48,176
1543897,4,451,3692,15823
1543941,23,1158,12065,53139
1544074,15,456,3985,16273
1544094,15,20,168,708
1544189,22,1889,24449,131542
1544312,17,46,364,1507
1544345,17,21,174,690
1544389,7,474,3722,15307
1544429,27,2245,35951,235300
1544643,121,4845,64122,777607
1544856,56,4658,67292,1253342
1544916,62,647,8096,73857
1545067,126,6198,70796,702750
1545283,55,4618,58513,693099
1545342,61,698,10235,105239
1545504,77,6705,99640,1366722
1545600,11,8,61,247
1545617,12,360,4151,20144
1545637,40,2477,60325,954575
1545751,79,4677,88901,2181946
1545846,11,24,192,674
1545883,41,2297,43580,555981
1545997,78,5784,74706,1161894
1546099,5,3,25,97
1546132,38,2355,61748,886434
1546245,80,5324,87124,1348815
1546339,12,616,5499,22178
1546360,7,158,1880,6205
1546379,38,2240,47130,651773
1546491,80,6919,83633,828393
1546584,12,1,8,55
1546603,9,16,137,510
1546625,39,2371,65552,1083290
1546738,82,4567,81921,1861578
1546831,15,188,1498,6083
1546853,2,1,7,25
1546868,43,2826,57961,858118
1546983,82,4907,84182,1776252
1547086,5,3,31,97
1547097,10,352,3407,14344
1547119,38,2342,66231,1028108
1547231,81,5011,89030,1937340
1547331,7,116,911,3239
1547363,41,2696,64525,864696
1547476,79,6872,89988,1259076
1547574,10,10,74,271
1547590,9,60,554,2043
1547613,37,2254,59453,917246
1547724,80,6002,87496,1292877
1547817,17,339,3318,13086
1547839,7,9,69,258
1547853,45,2749,64071,1032109
1547970,74,6324,93633,1455964
1548048,2,34,242,884
1548064,14,8,61,263
1548085,10,154,1399,5389
1548105,39,2368,59634,868969
1548218,81,4700,82094,1897367
1548315,10,17,116,448
1548350,40,2566,52212,702852
1548463,75,5791,89918,1411480
1548565,4,1,7,31
1548579,5,36,307,1084
1548597,40,2241,58653,804915
1548711,70,3887,79468,2165526
1548810,7,13,113,400
1548826,5,4,35,120
1548843,41,2420,45004,649795
1548955,32,2664,51923,1107060
